"","number","contract_name","name...3","address","banking","bonus","bike_stands","available_bike_stands","available_bikes","status","last_update","position.lat","position.lng","address_found","place_id","licence","osm_type","osm_id","osm_lat","osm_lon","class","type","place_rank","importance","addresstype","name...26","house_number","road","suburb","city","municipality","county","ISO3166-2-lvl6","state_district","state","ISO3166-2-lvl4","region","postcode","country","country_code","quarter","amenity","village","man_made","town","neighbourhood","leisure","highway","shop","hamlet","commercial","office"
"35",1023,"lyon","1023 - CROIX ROUSSE / PERFETTI","16 BVD DE LA CROIX-ROUSSE",FALSE,TRUE,20,20,0,"OPEN",1698534389000,45.772229,4.819389,"Stade Roger Duplat, Rue Carquillat, Clos-Jouve, Lyon 1er Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69001, France",76755037,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",23527230,"45.771833","4.820370005149908","leisure","sports_centre",30,9.99999999995449e-06,"leisure","Stade Roger Duplat",NA,"Rue Carquillat","Lyon 1er Arrondissement","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69001","France","fr",NA,NA,NA,NA,NA,"Clos-Jouve","Stade Roger Duplat",NA,NA,NA,NA,NA
"36",7003,"lyon","7003 - GAMBETTA / GARIBALDI","Cours Gambette - Prolongement rue Rachais",TRUE,FALSE,40,27,13,"OPEN",1698534286000,45.751827,4.8526,"Rue Rachais, La Guillotière, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France",76662939,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",651796857,"45.7518075653156","4.852605522646974","highway","living_street",26,0.10001,"road","Rue Rachais",NA,"Rue Rachais","La Guillotière","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69007","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",7030,"lyon","7030 - QUARTIER GENERAL FRERE","33 Boulevard Yves Farge 69007 Lyon",TRUE,FALSE,30,28,2,"OPEN",1698534678000,45.743163,4.834165,"Quartier Général Frère, Boulevard Yves Farge, Les Girondins, Gerland, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France",76607230,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",286804870,"45.7431661","4.8341702","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Quartier Général Frère",NA,"Boulevard Yves Farge","Gerland","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69007","France","fr","Les Girondins","Quartier Général Frère",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",6042,"lyon","6042 - CITÉ INTERNATIONALE / RÉSIDENCE HÔTELIÈRE","devant la résidence hôtelière à l'ouest de la place publique",TRUE,FALSE,28,6,22,"OPEN",1698534585000,45.784812,4.856432,"33, Allée Achille Lignon, Cité Internationale, Lyon 6e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69006, France",76713498,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",10588503870,"45.7851674","4.8563467","place","house",30,9.99999999995449e-06,"place","","33","Allée Achille Lignon","Cité Internationale","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69006","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2013,"lyon","2013 - CÉLESTINS","Côté nord de la place, vers l'ascenseur",FALSE,FALSE,22,4,11,"OPEN",1698534769000,45.759932,4.832111,"Bellecour, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France",75816187,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","relation",2904812,"45.759798","4.831995518906142","highway","pedestrian",26,0.10001,"road","",NA,NA,"Bellecour","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69002","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",3086,"lyon","3086 - FEUILLAT / LACASSAGNE","76 AV. LACASSAGNE",TRUE,FALSE,16,11,5,"OPEN",1698534771000,45.749563,4.875934,"Feuillat / Lacassagne, Avenue Lacassagne, Grange Blanche, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France",76395751,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",301993485,"45.7495526","4.8759736","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Feuillat / Lacassagne",NA,"Avenue Lacassagne","Grange Blanche","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69003","France","fr",NA,"Feuillat / Lacassagne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",8025,"lyon","8025 - DUMONT / JOUVET","12 RUE SANTOS DUMONT",FALSE,FALSE,17,8,9,"OPEN",1698534777000,45.744447,4.860889,"Santos Dumont / Louis Jouvet, Rue Santos Dumont, Monplaisir, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France",76479795,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",27543017,"45.7444497","4.8608819","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Santos Dumont / Louis Jouvet",NA,"Rue Santos Dumont","Monplaisir","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69008","France","fr",NA,"Santos Dumont / Louis Jouvet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",3050,"lyon","3050 - FRICHE RVI","5 rue Félix Rollet 69003 Lyon",FALSE,FALSE,20,18,2,"OPEN",1698534467000,45.748346,4.875955,"Grange Blanche, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France",76423492,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","relation",9644251,"45.748013900000004","4.876768634030573","highway","pedestrian",26,0.10001,"road","",NA,NA,"Grange Blanche","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69003","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",8056,"lyon","8056 - DELORE / AUDIBERT ET LAVIROTTE","69 RUE AUDIBERT ET LAVIROTTE",FALSE,FALSE,18,15,3,"OPEN",1698534737000,45.73586,4.856888,"Rue Audibert et Lavirotte, Audibert-Lavirotte, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France",76503370,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",874400625,"45.73584297683189","4.856904553667926","highway","cycleway",27,0.0750099999999999,"road","Rue Audibert et Lavirotte",NA,"Rue Audibert et Lavirotte","Lyon 8e Arrondissement","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69008","France","fr","Audibert-Lavirotte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",10119,"lyon","10119 - VILLEURBANNE SAINT-JEAN","2 RUE DES ACACIAS VILLEURBANNE",TRUE,FALSE,12,6,6,"OPEN",1698534409000,45.780422,4.904505,"Villeurbanne Saint-Jean, Rue des Acacias, Saint-Jean, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France",76773404,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",9659386533,"45.7804185","4.9044996","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Villeurbanne Saint-Jean",NA,"Rue des Acacias","Saint-Jean","Villeurbanne","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69100","France","fr",NA,"Villeurbanne Saint-Jean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",7053,"lyon","7053 - JAURÈS / THIBAUDIÈRE","26 RUE DE LA THIBAUDIERE",TRUE,FALSE,28,26,2,"OPEN",1698534654000,45.750344,4.845048,"27, Rue de la Thibaudière, La Guillotière, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France",76676659,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",796917667,"45.7504387","4.8451974","place","house",30,9.99999999995449e-06,"place","","27","Rue de la Thibaudière","La Guillotière","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69007","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",3012,"lyon","3012 - PLACE DU CHÂTEAU","A côté de l'église",TRUE,FALSE,25,24,1,"OPEN",1698534754000,45.749565,4.887311,"Place du Château, Cours Eugénie, Montchat, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France",76579536,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",27513429,"45.74978685","4.887495530061486","amenity","parking",30,9.99999999995449e-06,"amenity","Place du Château",NA,"Cours Eugénie","Montchat","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69003","France","fr",NA,"Place du Château",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",4009,"lyon","4009 - JACQUARD / DENFERT-ROCHEREAU","Rue Denfert-Rochereau / Angle rue Jacquart",FALSE,TRUE,14,14,0,"OPEN",1698534544000,45.77591,4.825394,"Groupe scolaire Joseph Cornier, Rue Denfert-Rochereau, La Croix-Rousse, Lyon 4e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69004, France",76691002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",22565353,"45.775653399999996","4.825959005779625","amenity","school",30,9.99999999995449e-06,"amenity","Groupe scolaire Joseph Cornier",NA,"Rue Denfert-Rochereau","La Croix-Rousse","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69004","France","fr",NA,"Groupe scolaire Joseph Cornier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",10089,"lyon","10089 - COLIN / PERRONCEL","Rue Colin - Angle rue Alexis Perroncel",FALSE,FALSE,15,1,14,"OPEN",1698534798000,45.774581,4.87406,"Colin / Perroncel, Rue Colin, Croix-Luizet, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France",76717863,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1362633705,"45.7745825","4.8740427","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Colin / Perroncel",NA,"Rue Colin","Croix-Luizet","Villeurbanne","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69100","France","fr",NA,"Colin / Perroncel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",1031,"lyon","1031 - PLACE DE LA PAIX","Place de la Paix - En face de La Poste",TRUE,FALSE,20,4,15,"OPEN",1698534706000,45.768023,4.831733,"Place de la Paix, Terreaux, Lyon 1er Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69001, France",76676524,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1035953463,"45.768025","4.831752","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Place de la Paix",NA,"Place de la Paix","Terreaux","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69001","France","fr",NA,"Place de la Paix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",3037,"lyon","3037 - PAUL BERT / GARIBALDI","Rue Paul Bert",TRUE,FALSE,21,2,19,"OPEN",1698534648000,45.757112,4.853405,"Paul Bert / Garibaldi, Rue Paul Bert, Part-Dieu, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France",76636705,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1036842251,"45.7571174","4.8534515","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Paul Bert / Garibaldi",NA,"Rue Paul Bert","Part-Dieu","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69003","France","fr",NA,"Paul Bert / Garibaldi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",8035,"lyon","8035 - SANS SOUCI","54 COURS ALBERT THOMAS",TRUE,FALSE,20,19,1,"OPEN",1698534451000,45.747251,4.865386,"18, Rue Édouard Rochet, Monplaisir, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France",76424945,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",2865091389,"45.7471754","4.8652496","place","house",30,9.99999999995449e-06,"place","","18","Rue Édouard Rochet","Monplaisir","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69008","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",5045,"lyon","5045 - VALDO / RIVET","64 RUE JEUNET",TRUE,TRUE,18,17,1,"OPEN",1698534341000,45.750497,4.788819,"Rue Pierre Valdo, Jeunet, Lyon 5e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69005, France",76499153,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1852617205,"45.7505182","4.788835","amenity","recycling",30,9.99999999995449e-06,"amenity","",NA,"Rue Pierre Valdo","Lyon 5e Arrondissement","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69005","France","fr","Jeunet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",13001,"lyon","13001 - DECINES - CENTRE","",TRUE,FALSE,20,2,18,"OPEN",1698534451000,45.771902,4.955721,"29, Rue Émile Bertrand, Décines-Charpieu, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69150, France",76789116,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",2809845827,"45.7720212","4.9557624","place","house",30,9.99999999995449e-06,"place","","29","Rue Émile Bertrand",NA,NA,"Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69150","France","fr",NA,NA,NA,NA,"Décines-Charpieu",NA,NA,NA,NA,NA,NA,NA
"54",6035,"lyon","6035 - CITÉ INTERNATIONALE","Face parvis du palais des congrès",FALSE,FALSE,21,15,6,"OPEN",1698534204000,45.785456,4.854085,"Cité Internationale, Quai Charles de Gaulle, Cité Internationale, Lyon 6e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69006, France",76634728,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",362797240,"45.7854535","4.8541187","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Cité Internationale",NA,"Quai Charles de Gaulle","Cité Internationale","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69006","France","fr",NA,"Cité Internationale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",1036,"lyon","1036 - AVEYRON","158 BVD DE LA CROIX-ROUSSE",TRUE,TRUE,17,17,0,"OPEN",1698534727000,45.774366,4.832716,"Aveyron, Boulevard de la Croix-Rousse, Gros Caillou, Lyon 4e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69004, France",76851579,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1366998890,"45.7743642","4.8327686","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Aveyron",NA,"Boulevard de la Croix-Rousse","Lyon 4e Arrondissement","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69004","France","fr","Gros Caillou","Aveyron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",6022,"lyon","6022 - PLACE MARÉCHAL LYAUTEY","Pierre Corneille/cours Franklin Roosevelt",TRUE,FALSE,20,14,6,"OPEN",1698534739000,45.769383,4.842364,"Place Maréchal Lyautey, Les Brotteaux, Lyon 6e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69006, France",76635394,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1851239971,"45.7693747","4.8423316","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Place Maréchal Lyautey",NA,"Place Maréchal Lyautey","Les Brotteaux","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69006","France","fr",NA,"Place Maréchal Lyautey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",9020,"lyon","9020 - BOURBONNAIS","Angle rue Horand / rue Masset",TRUE,FALSE,12,2,10,"OPEN",1698534318000,45.773468,4.800286,"Bourbonnais, Rue du Bourbonnais, Vaise, Lyon 9e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69009, France",76577602,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1851931848,"45.7734275","4.8002712","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Bourbonnais",NA,"Rue du Bourbonnais","Vaise","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69009","France","fr",NA,"Bourbonnais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2027,"lyon","2027 - PERRACHE EST","",FALSE,FALSE,20,0,20,"OPEN",1698534538000,45.746163,4.82548,"Cours Suchet, Perrache, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France",76589078,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",8117554133,"45.7461348","4.8254362","amenity","recycling",30,9.99999999995449e-06,"amenity","",NA,"Cours Suchet","Perrache","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69002","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2016,"lyon","2016 - PLACE REGAUD","Angle rue Tupin / rue Herriot",TRUE,FALSE,12,1,11,"OPEN",1698534459000,45.763065,4.83425,"2, Place Francisque Régaud, Cordeliers, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France",76629456,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",3287873269,"45.7631103","4.8344898","place","house",30,9.99999999995449e-06,"place","","2","Place Francisque Régaud","Cordeliers","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69002","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",3080,"lyon","3080 - PART-DIEU / VILLETTE","55 RUE DE LA VILLETTE",TRUE,FALSE,30,19,11,"OPEN",1698534598000,45.760042,4.861734,"Place de la Vilette, La Villette, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France",76758139,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",1064046696,"45.7605816","4.861776826691848","highway","pedestrian",26,0.10001,"road","Place de la Vilette",NA,"Place de la Vilette","La Villette","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69003","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",5029,"lyon","5029 - PLACE GERSON","Prox. Quai Pierre Scize",FALSE,FALSE,20,3,17,"OPEN",1698534763000,45.767057,4.827014,"Place Gerson, Saint-Paul, Lyon 5e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69005, France",76647999,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1035953458,"45.7670507","4.82702","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Place Gerson",NA,"Place Gerson","Lyon 5e Arrondissement","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69005","France","fr",NA,"Place Gerson",NA,NA,NA,"Saint-Paul",NA,NA,NA,NA,NA,NA
"62",2004,"lyon","2004 - PERRACHE / CARNOT","16 PLACE CARNOT",TRUE,FALSE,18,16,2,"OPEN",1698534526000,45.750116,4.82801,"Place Carnot, Ainay, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France",76597926,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","relation",9820526,"45.75070585","4.827861162088276","highway","pedestrian",26,0.128160971568546,"road","Place Carnot",NA,"Place Carnot","Ainay","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69002","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",14001,"lyon","14001 - BRON - CENTRE NAUTIQUE","",FALSE,FALSE,13,12,1,"OPEN",1698534513000,45.742932,4.90863,"Bron - Centre nautique, Rue de la Marne, Bron, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69500, France",76507179,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",8566762259,"45.7429303","4.9086024","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Bron - Centre nautique",NA,"Rue de la Marne",NA,NA,"Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69500","France","fr",NA,"Bron - Centre nautique",NA,NA,"Bron",NA,NA,NA,NA,NA,NA,NA
